yyyy-mm-ddTHH:MM:SSZ, BB_0.02-24k, 
2019-01-12T10:11:13.000Z,117.323311, 
2019-01-12T11:11:13.000Z,117.900871, 
2019-01-12T12:11:13.000Z,118.36573, 
2019-01-12T13:11:12.000Z,119.130096, 
2019-01-12T14:11:12.000Z,119.204582, 
2019-01-12T15:11:12.000Z,118.34256, 
2019-01-12T16:11:11.000Z,116.559738, 
2019-01-12T17:11:11.000Z,116.217506, 
2019-01-12T18:11:11.000Z,116.363663, 
2019-01-12T19:11:10.000Z,116.385635, 
2019-01-12T20:11:10.000Z,115.614189, 
2019-01-12T21:11:10.000Z,115.505257, 
2019-01-12T22:11:09.000Z,115.212296, 
2019-01-12T23:11:09.000Z,116.355713, 
2019-01-13T00:11:09.000Z,117.310562, 
2019-01-13T01:11:07.000Z,118.904587, 
2019-01-13T02:11:07.000Z,118.224731, 
2019-01-13T03:11:07.000Z,117.619278, 
2019-01-13T04:11:06.000Z,117.739143, 
2019-01-13T05:11:06.000Z,117.993851, 
2019-01-13T06:11:06.000Z,117.864021, 
2019-01-13T07:11:05.000Z,117.6082, 
2019-01-13T08:11:05.000Z,117.443184, 
2019-01-13T09:11:05.000Z,117.336563, 
2019-01-13T10:11:03.000Z,117.361992, 
2019-01-13T11:11:03.000Z,117.626083, 
2019-01-13T12:11:03.000Z,118.104591, 
2019-01-13T13:11:02.000Z,118.318336, 
2019-01-13T14:11:02.000Z,118.757675, 
2019-01-13T15:11:02.000Z,119.051964, 
2019-01-13T16:11:01.000Z,115.800697, 
2019-01-13T17:11:01.000Z,115.473892, 
2019-01-13T18:11:01.000Z,115.430496, 
2019-01-13T19:11:00.000Z,114.555206, 
2019-01-13T20:11:00.000Z,113.805977, 
2019-01-13T21:11:00.000Z,113.908051, 
2019-01-13T22:10:59.000Z,113.891258, 
2019-01-13T23:10:59.000Z,114.260338, 
2019-01-14T00:10:59.000Z,114.78804, 
2019-01-14T01:10:58.000Z,117.815811, 
2019-01-14T02:10:58.000Z,117.041351, 
2019-01-14T03:10:58.000Z,116.415344, 
2019-01-14T04:10:57.000Z,116.13131, 
2019-01-14T05:10:57.000Z,116.137032, 
2019-01-14T06:10:57.000Z,116.500359, 
2019-01-14T07:10:55.000Z,115.859131, 
2019-01-14T08:10:55.000Z,115.376617, 
2019-01-14T09:10:55.000Z,115.771294, 
2019-01-14T10:10:54.000Z,116.847534, 
2019-01-14T11:10:54.000Z,116.289642, 
2019-01-14T12:10:54.000Z,116.371712, 
2019-01-14T13:10:53.000Z,116.764977, 
2019-01-14T14:10:53.000Z,117.738388, 
2019-01-14T15:10:53.000Z,115.827347, 
2019-01-14T16:10:51.000Z,115.694878, 
2019-01-14T17:10:51.000Z,116.987663, 
2019-01-14T18:10:51.000Z,114.036911, 
2019-01-14T19:10:50.000Z,114.376442, 
2019-01-14T20:10:50.000Z,114.524063, 
2019-01-14T21:10:50.000Z,113.678024, 
2019-01-14T22:10:49.000Z,114.067078, 
2019-01-14T23:10:49.000Z,113.798012, 
2019-01-15T00:10:49.000Z,115.068916, 
2019-01-15T01:10:47.000Z,117.543289, 
2019-01-15T02:10:47.000Z,117.060135, 
2019-01-15T03:10:47.000Z,116.704872, 
2019-01-15T04:10:46.000Z,116.535599, 
2019-01-15T05:10:46.000Z,116.763062, 
2019-01-15T06:10:46.000Z,116.886551, 
2019-01-15T07:10:45.000Z,117.291389, 
2019-01-15T08:10:45.000Z,117.187569, 
2019-01-15T09:10:45.000Z,116.880653, 
2019-01-15T10:10:44.000Z,116.818077, 
2019-01-15T11:10:44.000Z,117.207062, 
2019-01-15T12:10:44.000Z,117.594261, 
2019-01-15T13:10:43.000Z,118.053551, 
2019-01-15T14:10:43.000Z,118.607643, 
2019-01-15T15:10:43.000Z,116.669571, 
2019-01-15T16:10:42.000Z,115.779343, 
2019-01-15T17:10:42.000Z,115.224983, 
2019-01-15T18:10:42.000Z,114.459099, 
2019-01-15T19:10:40.000Z,114.124329, 
2019-01-15T20:10:40.000Z,113.599709, 
2019-01-15T21:10:40.000Z,112.943947, 
2019-01-15T22:10:39.000Z,112.635567, 
2019-01-15T23:10:39.000Z,112.237991, 
2019-01-16T00:10:39.000Z,113.818535, 
2019-01-16T01:10:38.000Z,116.547531, 
2019-01-16T02:10:38.000Z,116.587471, 
2019-01-16T03:10:38.000Z,116.030678, 
2019-01-16T04:10:37.000Z,116.117752, 
2019-01-16T05:10:37.000Z,116.105255, 
2019-01-16T06:10:37.000Z,116.165863, 
2019-01-16T07:10:36.000Z,116.483566, 
2019-01-16T08:10:36.000Z,116.432579, 
2019-01-16T09:10:36.000Z,116.351456, 
2019-01-16T10:10:34.000Z,116.150887, 
2019-01-16T11:10:34.000Z,116.169113, 
2019-01-16T12:10:34.000Z,116.794319, 
2019-01-16T13:10:33.000Z,117.510994, 
2019-01-16T14:10:33.000Z,118.300835, 
2019-01-16T15:10:33.000Z,116.057365, 
2019-01-16T16:10:32.000Z,115.280792, 
2019-01-16T17:10:32.000Z,114.857857, 
2019-01-16T18:10:32.000Z,114.669632, 
2019-01-16T19:10:31.000Z,113.574051, 
2019-01-16T20:10:31.000Z,113.656799, 
2019-01-16T21:10:31.000Z,113.273087, 
2019-01-16T22:10:30.000Z,113.991196, 
2019-01-16T23:10:30.000Z,114.915108, 
2019-01-17T00:10:30.000Z,115.390999, 
2019-01-17T01:10:29.000Z,117.330116, 
2019-01-17T02:10:29.000Z,117.362953, 
2019-01-17T03:10:29.000Z,116.94825, 
2019-01-17T04:10:28.000Z,116.851173, 
2019-01-17T05:10:28.000Z,116.739449, 
2019-01-17T06:10:28.000Z,116.806473, 
2019-01-17T07:10:27.000Z,117.157463, 
2019-01-17T08:10:27.000Z,116.633308, 
2019-01-17T09:10:27.000Z,116.217506, 
2019-01-17T10:10:26.000Z,116.215691, 
2019-01-17T11:10:26.000Z,115.414795, 
2019-01-17T12:10:26.000Z,115.933098, 
2019-01-17T13:10:25.000Z,116.751205, 
2019-01-17T14:10:25.000Z,118.475616, 
2019-01-17T15:10:25.000Z,116.685432, 
2019-01-17T16:10:24.000Z,115.230934, 
2019-01-17T17:10:24.000Z,114.860519, 
2019-01-17T18:10:24.000Z,114.512566, 
2019-01-17T19:10:23.000Z,115.130531, 
2019-01-17T20:10:23.000Z,114.39814, 
2019-01-17T21:10:23.000Z,114.321037, 
2019-01-17T22:10:22.000Z,115.44545, 
2019-01-17T23:10:22.000Z,116.495308, 
2019-01-18T00:10:22.000Z,117.472664, 
2019-01-18T01:10:21.000Z,118.794502, 
2019-01-18T02:10:21.000Z,118.028023, 
2019-01-18T03:10:21.000Z,117.481949, 
2019-01-18T04:10:19.000Z,117.607422, 
2019-01-18T05:10:19.000Z,117.742889, 
2019-01-18T06:10:19.000Z,117.485001, 
2019-01-18T07:10:18.000Z,117.521729, 
2019-01-18T08:10:18.000Z,117.530861, 
2019-01-18T09:10:18.000Z,117.555077, 
2019-01-18T10:10:17.000Z,117.935295, 
2019-01-18T11:10:17.000Z,117.828796, 
2019-01-18T12:10:17.000Z,118.53231, 
2019-01-18T13:10:15.000Z,119.236137, 
2019-01-18T14:10:15.000Z,119.054146, 
2019-01-18T15:10:15.000Z,117.944359, 
2019-01-18T16:10:14.000Z,116.832558, 
2019-01-18T17:10:14.000Z,116.734871, 
2019-01-18T18:10:14.000Z,117.64418, 
2019-01-18T19:10:14.000Z,117.335518, 
2019-01-18T20:10:14.000Z,116.618988, 
2019-01-18T21:10:14.000Z,116.458191, 
2019-01-18T22:10:13.000Z,115.515419, 
2019-01-18T23:10:13.000Z,115.701042, 
2019-01-19T00:10:13.000Z,116.949524, 
2019-01-19T01:10:12.000Z,118.434738, 
2019-01-19T02:10:12.000Z,117.5243, 
2019-01-19T03:10:12.000Z,117.207047, 
2019-01-19T04:10:11.000Z,117.521217, 
2019-01-19T05:10:11.000Z,117.42424, 
2019-01-19T06:10:11.000Z,117.754967, 
2019-01-19T07:10:10.000Z,117.67942, 
2019-01-19T08:10:10.000Z,118.507942, 
2019-01-19T09:10:10.000Z,117.834579, 
2019-01-19T10:10:09.000Z,117.235748, 
2019-01-19T11:10:09.000Z,117.226799, 
2019-01-19T12:10:09.000Z,117.10598, 
2019-01-19T13:10:08.000Z,117.252762, 
2019-01-19T14:10:08.000Z,118.270386, 
2019-01-19T15:10:08.000Z,116.408981, 
2019-01-19T16:10:07.000Z,115.84095, 
2019-01-19T17:10:07.000Z,115.361458, 
2019-01-19T18:10:07.000Z,114.763618, 
2019-01-19T19:10:06.000Z,114.722939, 
2019-01-19T20:10:06.000Z,115.28772, 
2019-01-19T21:10:06.000Z,118.637062, 
2019-01-19T22:10:05.000Z,114.900803, 
2019-01-19T23:10:05.000Z,114.540047, 
2019-01-20T00:10:05.000Z,117.164734, 
2019-01-20T01:10:04.000Z,118.761543, 
2019-01-20T02:10:04.000Z,118.135651, 
2019-01-20T03:10:04.000Z,117.751694, 
2019-01-20T04:10:03.000Z,117.914474, 
2019-01-20T05:10:03.000Z,117.244553, 
2019-01-20T06:10:03.000Z,117.008736, 
2019-01-20T07:10:02.000Z,117.515854, 
2019-01-20T08:10:02.000Z,117.790619, 
2019-01-20T09:10:02.000Z,116.935486, 
2019-01-20T10:10:00.000Z,117.173698, 
2019-01-20T11:10:00.000Z,117.257713, 
2019-01-20T12:10:00.000Z,117.113197, 
2019-01-20T13:09:59.000Z,116.675079, 
2019-01-20T14:09:59.000Z,117.931328, 
2019-01-20T15:09:59.000Z,115.659813, 
2019-01-20T16:09:58.000Z,115.471977, 
2019-01-20T17:09:58.000Z,114.412796, 
2019-01-20T18:09:58.000Z,114.169685, 
2019-01-20T19:09:57.000Z,113.464233, 
2019-01-20T20:09:57.000Z,114.33918, 
2019-01-20T21:09:57.000Z,114.154785, 
2019-01-20T22:09:56.000Z,114.803322, 
2019-01-20T23:09:56.000Z,115.370018, 
2019-01-21T00:09:56.000Z,115.883171, 
2019-01-21T01:09:55.000Z,117.466515, 
2019-01-21T02:09:55.000Z,117.261223, 
2019-01-21T03:09:55.000Z,117.09021, 
2019-01-21T04:09:54.000Z,116.189461, 
2019-01-21T05:09:54.000Z,116.714996, 
2019-01-21T06:09:54.000Z,117.042854, 
2019-01-21T07:09:53.000Z,116.643051, 
2019-01-21T08:09:53.000Z,116.521584, 
2019-01-21T09:09:53.000Z,116.395317, 
2019-01-21T10:09:52.000Z,116.3741, 
2019-01-21T11:09:52.000Z,116.320679, 
2019-01-21T12:09:52.000Z,116.742348, 
2019-01-21T13:09:51.000Z,117.677986, 
2019-01-21T14:09:51.000Z,117.806572, 
2019-01-21T15:09:51.000Z,115.29612, 
2019-01-21T16:09:50.000Z,114.805061, 
2019-01-21T17:09:50.000Z,114.258545, 
2019-01-21T18:09:50.000Z,114.214203, 
2019-01-21T19:09:48.000Z,114.062553, 
2019-01-21T20:09:48.000Z,114.283127, 
2019-01-21T21:09:48.000Z,115.303436, 
2019-01-21T22:09:47.000Z,114.924004, 
2019-01-21T23:09:47.000Z,115.064964, 
2019-01-22T00:09:47.000Z,115.579597, 
2019-01-22T01:09:46.000Z,117.027557, 
2019-01-22T02:09:46.000Z,116.746162, 
2019-01-22T03:09:46.000Z,116.445168, 
2019-01-22T04:09:45.000Z,116.358009, 
2019-01-22T05:09:45.000Z,116.322693, 
2019-01-22T06:09:45.000Z,116.387245, 
2019-01-22T07:09:43.000Z,116.052109, 
2019-01-22T08:09:43.000Z,115.9636, 
2019-01-22T09:09:43.000Z,115.701469, 
2019-01-22T10:09:43.000Z,115.617889, 
2019-01-22T11:09:43.000Z,115.371727, 
2019-01-22T12:09:43.000Z,115.884094, 
2019-01-22T13:09:42.000Z,116.288101, 
2019-01-22T14:09:42.000Z,116.550919, 
2019-01-22T15:09:42.000Z,114.372124, 
2019-01-22T16:09:40.000Z,113.382401, 
2019-01-22T17:09:40.000Z,112.979759, 
2019-01-22T18:09:40.000Z,112.649826, 
2019-01-22T19:09:39.000Z,112.629295, 
2019-01-22T20:09:39.000Z,112.400963, 
2019-01-22T21:09:39.000Z,112.483894, 
2019-01-22T22:09:38.000Z,112.992569, 
2019-01-22T23:09:38.000Z,113.106354, 
2019-01-23T00:09:38.000Z,113.836357, 
2019-01-23T01:09:37.000Z,116.599548, 
2019-01-23T02:09:37.000Z,115.98822, 
2019-01-23T03:09:37.000Z,115.554527, 
2019-01-23T04:09:36.000Z,115.732147, 
2019-01-23T05:09:36.000Z,115.63903, 
2019-01-23T06:09:36.000Z,115.141083, 
2019-01-23T07:09:35.000Z,114.911583, 
2019-01-23T08:09:35.000Z,114.538399, 
2019-01-23T09:09:35.000Z,114.817482, 
2019-01-23T10:09:34.000Z,114.945091, 
2019-01-23T11:09:34.000Z,115.418922, 
2019-01-23T12:09:34.000Z,115.641655, 
2019-01-23T16:35:31.000Z,113.007225, 
2019-01-23T17:35:31.000Z,112.41301, 
2019-01-23T18:35:31.000Z,112.346298, 
2019-01-23T19:35:30.000Z,112.42543, 
2019-01-23T20:35:30.000Z,111.701416, 
2019-01-23T21:35:30.000Z,111.756989, 
2019-01-23T22:35:29.000Z,111.951904, 
2019-01-23T23:35:29.000Z,112.194321, 
2019-01-24T00:35:29.000Z,113.376144, 
2019-01-24T01:35:28.000Z,115.95845, 
2019-01-24T02:35:28.000Z,114.765877, 
2019-01-24T03:35:28.000Z,114.513824, 
2019-01-24T04:35:27.000Z,115.273575, 
2019-01-24T05:35:27.000Z,115.782021, 
2019-01-24T06:35:27.000Z,115.328415, 
2019-01-24T07:35:25.000Z,115.343231, 
2019-01-24T08:35:25.000Z,115.645859, 
2019-01-24T09:35:25.000Z,115.59137, 
2019-01-24T10:35:24.000Z,115.602058, 
2019-01-24T11:35:24.000Z,115.811829, 
2019-01-24T12:35:24.000Z,116.148476, 
2019-01-24T13:35:23.000Z,116.627464, 
2019-01-24T14:35:23.000Z,116.046013, 
2019-01-24T15:35:23.000Z,114.014511, 
2019-01-24T16:35:21.000Z,113.372696, 
2019-01-24T17:35:21.000Z,113.033012, 
2019-01-24T18:35:21.000Z,112.342346, 
2019-01-24T19:35:20.000Z,112.087181, 
2019-01-24T20:35:20.000Z,112.172173, 
2019-01-24T21:35:20.000Z,112.353455, 
2019-01-24T22:35:19.000Z,112.588585, 
2019-01-24T23:35:19.000Z,113.049423, 
2019-01-25T00:35:19.000Z,114.342438, 
2019-01-25T01:35:18.000Z,117.025925, 
2019-01-25T02:35:18.000Z,116.139595, 
2019-01-25T03:35:18.000Z,115.716576, 
2019-01-25T04:35:17.000Z,115.586609, 
2019-01-25T05:35:17.000Z,116.068558, 
2019-01-25T06:35:17.000Z,116.056297, 
2019-01-25T07:35:16.000Z,115.58606, 
2019-01-25T08:35:16.000Z,115.115868, 
2019-01-25T09:35:16.000Z,115.280273, 
2019-01-25T10:35:15.000Z,115.569, 
2019-01-25T11:35:15.000Z,116.192116, 
2019-01-25T12:35:15.000Z,115.949944, 
2019-01-25T13:35:14.000Z,116.613007, 
2019-01-25T14:35:14.000Z,115.786926, 
2019-01-25T15:35:14.000Z,114.447029, 
2019-01-25T16:35:13.000Z,114.980881, 
2019-01-25T17:35:13.000Z,113.960602, 
2019-01-25T18:35:13.000Z,113.757446, 
2019-01-25T19:35:12.000Z,113.300476, 
2019-01-25T20:35:12.000Z,114.373657, 
2019-01-25T21:35:12.000Z,114.773743, 
2019-01-25T22:35:11.000Z,114.744263, 
2019-01-25T23:35:11.000Z,114.80397, 
2019-01-26T00:35:11.000Z,115.15799, 
2019-01-26T01:35:10.000Z,117.297272, 
2019-01-26T02:35:10.000Z,115.537476, 
2019-01-26T03:35:10.000Z,115.787865, 
2019-01-26T04:35:09.000Z,116.72274, 
2019-01-26T05:35:09.000Z,115.915344, 
2019-01-26T06:35:09.000Z,116.121628, 
2019-01-26T07:35:07.000Z,116.6418, 
2019-01-26T08:35:07.000Z,116.508598, 
2019-01-26T09:35:07.000Z,116.89135, 
2019-01-26T10:35:06.000Z,116.338699, 
2019-01-26T11:35:06.000Z,116.782898, 
2019-01-26T12:35:06.000Z,116.447449, 
2019-01-26T13:35:04.000Z,116.81514, 
2019-01-26T14:35:04.000Z,116.074097, 
2019-01-26T15:35:04.000Z,114.313049, 
2019-01-26T16:35:03.000Z,113.805626, 
2019-01-26T17:35:03.000Z,114.092262, 
2019-01-26T18:35:03.000Z,113.638443, 
2019-01-26T19:35:02.000Z,113.130463, 
2019-01-26T20:35:02.000Z,112.780579, 
2019-01-26T21:35:02.000Z,113.452209, 
2019-01-26T22:35:01.000Z,112.725342, 
2019-01-26T23:35:01.000Z,113.322624, 
2019-01-27T00:35:01.000Z,114.703773, 
2019-01-27T01:35:00.000Z,117.065872, 
2019-01-27T02:35:00.000Z,116.434662, 
2019-01-27T03:35:00.000Z,116.007797, 
2019-01-27T04:34:59.000Z,115.841515, 
2019-01-27T05:34:59.000Z,115.728996, 
2019-01-27T06:34:59.000Z,115.411842, 
2019-01-27T07:34:58.000Z,115.592834, 
2019-01-27T08:34:58.000Z,115.844566, 
2019-01-27T09:34:58.000Z,115.619797, 
2019-01-27T10:34:57.000Z,115.901596, 
2019-01-27T11:34:57.000Z,115.872871, 
2019-01-27T12:34:57.000Z,116.076874, 
2019-01-27T13:34:56.000Z,116.679138, 
2019-01-27T14:34:56.000Z,115.68647, 
2019-01-27T15:34:56.000Z,113.626656, 
2019-01-27T16:34:55.000Z,112.876953, 
2019-01-27T17:34:55.000Z,113.193161, 
2019-01-27T18:34:55.000Z,112.724709, 
2019-01-27T19:34:54.000Z,112.348167, 
2019-01-27T20:34:54.000Z,112.234299, 
2019-01-27T21:34:54.000Z,111.830681, 
2019-01-27T22:34:53.000Z,112.185844, 
2019-01-27T23:34:53.000Z,112.483124, 
2019-01-28T00:34:53.000Z,113.928711, 
2019-01-28T01:34:52.000Z,116.602066, 
2019-01-28T02:34:52.000Z,115.769012, 
2019-01-28T03:34:52.000Z,115.451736, 
2019-01-28T04:34:51.000Z,115.314987, 
2019-01-28T05:34:51.000Z,115.446709, 
2019-01-28T06:34:51.000Z,115.466217, 
2019-01-28T07:34:50.000Z,115.586342, 
2019-01-28T08:34:50.000Z,115.625885, 
2019-01-28T09:34:50.000Z,115.681946, 
2019-01-28T10:34:49.000Z,115.792809, 
2019-01-28T11:34:49.000Z,115.664772, 
2019-01-28T12:34:49.000Z,116.152153, 
2019-01-28T13:34:48.000Z,116.93808, 
2019-01-28T14:34:48.000Z,115.734985, 
2019-01-28T15:34:48.000Z,113.789955, 
2019-01-28T16:34:47.000Z,113.177986, 
2019-01-28T17:34:47.000Z,112.7827, 
2019-01-28T18:34:47.000Z,112.324867, 
2019-01-28T19:34:46.000Z,112.15583, 
2019-01-28T20:34:46.000Z,112.845886, 
2019-01-28T21:34:46.000Z,113.521019, 
2019-01-28T22:34:45.000Z,113.315895, 
2019-01-28T23:34:45.000Z,113.534599, 
2019-01-29T00:34:45.000Z,114.575966, 
2019-01-29T01:34:44.000Z,116.705376, 
2019-01-29T02:34:44.000Z,115.818474, 
2019-01-29T03:34:44.000Z,115.313568, 
2019-01-29T04:34:42.000Z,115.241722, 
2019-01-29T05:34:42.000Z,115.380577, 
2019-01-29T06:34:42.000Z,115.240868, 
2019-01-29T07:34:42.000Z,115.660675, 
2019-01-29T08:34:42.000Z,115.34182, 
2019-01-29T09:34:42.000Z,115.413269, 
2019-01-29T10:34:40.000Z,115.758118, 
2019-01-29T11:34:40.000Z,115.657875, 
2019-01-29T12:34:40.000Z,115.961601, 
2019-01-29T13:34:40.000Z,116.898796, 
2019-01-29T14:34:40.000Z,115.437004, 
2019-01-29T15:34:40.000Z,113.362892, 
2019-01-29T16:34:39.000Z,112.967865, 
2019-01-29T17:34:39.000Z,112.907097, 
2019-01-29T18:34:39.000Z,112.772255, 
2019-01-29T19:34:37.000Z,112.441032, 
2019-01-29T20:34:37.000Z,112.62175, 
2019-01-29T21:34:37.000Z,112.284042, 
2019-01-29T22:34:36.000Z,113.176834, 
2019-01-29T23:34:36.000Z,113.340744, 
2019-01-30T00:34:36.000Z,113.903801, 
2019-01-30T01:34:35.000Z,116.325157, 
2019-01-30T02:34:35.000Z,116.041962, 
2019-01-30T03:34:35.000Z,115.623116, 
2019-01-30T04:34:34.000Z,115.812912, 
2019-01-30T05:34:34.000Z,115.952477, 
2019-01-30T06:34:34.000Z,115.534355, 
2019-01-30T07:34:33.000Z,115.620018, 
2019-01-30T08:34:33.000Z,115.214577, 
2019-01-30T09:34:33.000Z,115.181129, 
2019-01-30T10:34:32.000Z,115.25209, 
2019-01-30T11:34:32.000Z,115.444359, 
2019-01-30T12:34:32.000Z,115.395966, 
2019-01-30T13:34:31.000Z,116.344795, 
2019-01-30T14:34:31.000Z,115.29187, 
2019-01-30T15:34:31.000Z,113.497124, 
2019-01-30T16:34:30.000Z,112.358437, 
2019-01-30T17:34:30.000Z,112.018654, 
2019-01-30T18:34:30.000Z,111.790291, 
2019-01-30T19:34:29.000Z,111.504532, 
2019-01-30T20:34:29.000Z,111.887466, 
2019-01-30T21:34:29.000Z,111.81179, 
2019-01-30T22:34:28.000Z,112.269836, 
2019-01-30T23:34:28.000Z,112.883743, 
2019-01-31T00:34:28.000Z,113.933006, 
2019-01-31T01:34:27.000Z,116.560509, 
2019-01-31T02:34:27.000Z,116.047424, 
2019-01-31T03:34:27.000Z,115.705177, 
2019-01-31T04:34:25.000Z,115.76796, 
2019-01-31T05:34:25.000Z,115.430321, 
2019-01-31T06:34:25.000Z,115.416649, 
2019-01-31T07:34:24.000Z,115.56208, 
2019-01-31T08:34:24.000Z,115.426048, 
2019-01-31T09:34:24.000Z,115.400459, 
2019-01-31T10:34:23.000Z,115.673477, 
2019-01-31T11:34:23.000Z,115.599724, 
2019-01-31T12:34:23.000Z,115.859688, 
2019-01-31T13:34:21.000Z,116.832397, 
2019-01-31T14:34:21.000Z,116.862892, 
2019-01-31T15:34:21.000Z,114.856728, 
2019-01-31T16:34:20.000Z,113.609566, 
2019-01-31T17:34:20.000Z,112.992424, 
2019-01-31T18:34:20.000Z,111.850212, 
2019-01-31T19:34:18.000Z,111.486794, 
2019-01-31T20:34:18.000Z,111.584579, 
2019-01-31T21:34:18.000Z,111.470634, 
2019-01-31T22:34:17.000Z,112.014206, 
2019-01-31T23:34:17.000Z,112.651833, 
2019-02-01T00:34:17.000Z,113.687706, 
2019-02-01T01:34:15.000Z,116.422791, 
2019-02-01T02:34:15.000Z,116.185379, 
2019-02-01T03:34:15.000Z,115.65007, 
2019-02-01T04:34:14.000Z,115.454742, 
2019-02-01T05:34:14.000Z,115.448715, 
2019-02-01T06:34:14.000Z,115.551338, 
2019-02-01T07:34:13.000Z,115.287949, 
2019-02-01T08:34:13.000Z,115.162727, 
2019-02-01T09:34:13.000Z,115.199417, 
2019-02-01T10:34:12.000Z,115.369667, 
2019-02-01T11:34:12.000Z,115.272934, 
2019-02-01T12:34:12.000Z,115.739983, 
2019-02-01T13:34:11.000Z,116.154747, 
2019-02-01T14:34:11.000Z,114.83799, 
2019-02-01T15:34:11.000Z,112.703362, 
2019-02-01T16:34:10.000Z,112.489273, 
2019-02-01T17:34:10.000Z,111.77552, 
2019-02-01T18:34:10.000Z,112.323486, 
2019-02-01T19:34:08.000Z,112.197327, 
2019-02-01T20:34:08.000Z,111.78611, 
2019-02-01T21:34:08.000Z,110.773277, 
2019-02-01T22:34:07.000Z,110.997604, 
2019-02-01T23:34:07.000Z,110.955902, 
2019-02-02T00:34:07.000Z,112.932343, 
2019-02-02T01:34:06.000Z,114.978714, 
2019-02-02T02:34:06.000Z,113.651001, 
2019-02-02T03:34:06.000Z,113.142921, 
2019-02-02T04:34:05.000Z,112.504189, 
2019-02-02T05:34:05.000Z,112.540741, 
2019-02-02T06:34:05.000Z,112.682365, 
2019-02-02T10:34:03.000Z,112.926567, 
2019-02-02T11:34:03.000Z,113.020378, 
2019-02-02T12:34:03.000Z,113.175789, 
2019-02-02T13:34:02.000Z,113.858063, 
2019-02-02T14:34:02.000Z,113.599693, 
2019-02-02T15:34:02.000Z,112.205246, 
2019-02-02T16:34:01.000Z,111.88237, 
2019-02-02T17:34:01.000Z,110.556976, 
2019-02-02T18:34:01.000Z,109.224831, 
2019-02-02T19:34:00.000Z,108.562195, 
2019-02-02T20:34:00.000Z,108.682106, 
2019-02-02T21:34:00.000Z,108.816216, 
2019-02-02T22:33:59.000Z,108.69091, 
2019-02-02T23:33:59.000Z,110.073204, 
2019-02-03T00:33:59.000Z,111.062836, 
2019-02-03T01:33:58.000Z,114.654457, 
2019-02-03T02:33:58.000Z,114.655273, 
2019-02-03T03:33:58.000Z,114.438484, 
2019-02-03T04:33:57.000Z,114.390892, 
2019-02-03T05:33:57.000Z,114.084503, 
2019-02-03T06:33:57.000Z,114.36747, 
2019-02-03T07:33:56.000Z,114.108246, 
2019-02-03T08:33:56.000Z,113.979057, 
2019-02-03T09:33:56.000Z,114.239777, 
2019-02-03T10:33:55.000Z,114.116882, 
2019-02-03T11:33:55.000Z,113.942093, 
2019-02-03T12:33:55.000Z,113.598206, 
2019-02-03T13:33:54.000Z,113.942688, 
2019-02-03T14:33:54.000Z,113.412827, 
2019-02-03T15:33:54.000Z,112.161041, 
2019-02-03T16:33:53.000Z,111.61055, 
2019-02-03T17:33:53.000Z,111.587151, 
2019-02-03T18:33:53.000Z,110.567352, 
2019-02-03T19:33:51.000Z,109.73362, 
2019-02-03T20:33:51.000Z,109.797165, 
2019-02-03T21:33:51.000Z,109.375671, 
2019-02-03T22:33:50.000Z,111.249939, 
2019-02-03T23:33:50.000Z,110.5429, 
2019-02-04T00:33:50.000Z,111.943954, 
2019-02-04T01:33:48.000Z,114.210098, 
2019-02-04T02:33:48.000Z,113.701424, 
2019-02-04T03:33:48.000Z,112.978462, 
2019-02-04T04:33:47.000Z,113.037605, 
2019-02-04T05:33:47.000Z,113.090012, 
2019-02-04T06:33:47.000Z,113.17572, 
2019-02-04T07:33:45.000Z,113.185242, 
2019-02-04T08:33:45.000Z,113.026581, 
2019-02-04T09:33:45.000Z,113.156212, 
2019-02-04T10:33:44.000Z,113.248062, 
2019-02-04T11:33:44.000Z,113.068497, 
2019-02-04T12:33:44.000Z,113.247688, 
2019-02-04T13:33:43.000Z,113.779968, 
2019-02-04T14:33:43.000Z,112.666824, 
2019-02-04T15:33:43.000Z,110.338158, 
2019-02-04T16:33:41.000Z,109.675423, 
2019-02-04T17:33:41.000Z,109.209175, 
2019-02-04T18:33:41.000Z,108.660332, 
2019-02-04T19:33:40.000Z,108.396416, 
2019-02-04T20:33:40.000Z,108.869621, 
2019-02-04T21:33:40.000Z,109.173447, 
2019-02-04T22:33:39.000Z,109.3964, 
2019-02-04T23:33:39.000Z,109.863579, 
2019-02-05T00:33:39.000Z,110.776604, 
2019-02-05T01:33:38.000Z,113.359131, 
2019-02-05T02:33:38.000Z,113.089272, 
2019-02-05T03:33:38.000Z,112.780937, 
2019-02-05T04:33:37.000Z,112.685989, 
2019-02-05T05:33:37.000Z,112.536415, 
2019-02-05T06:33:37.000Z,112.505936, 
2019-02-05T07:33:36.000Z,112.58802, 
2019-02-05T08:33:36.000Z,112.47802, 
2019-02-05T09:33:36.000Z,112.485016, 
2019-02-05T10:33:35.000Z,112.641441, 
2019-02-05T11:33:35.000Z,112.973282, 
2019-02-05T12:33:35.000Z,113.168991, 
2019-02-05T13:33:34.000Z,113.92823, 
2019-02-05T14:33:34.000Z,112.327087, 
2019-02-05T15:33:34.000Z,110.809036, 
2019-02-05T16:33:33.000Z,109.83596, 
2019-02-05T17:33:33.000Z,109.885651, 
2019-02-05T18:33:33.000Z,109.614761, 
2019-02-05T19:33:32.000Z,109.739967, 
2019-02-05T20:33:32.000Z,109.978401, 
